formula,target
Ba1P2Zn2,0.0
Ca1O6Ta2,2.406602
F6Mo1,3.838131
Fe1H6O6P3,2.559529
Cd1S4Y2,1.1217720000000002
Ba2Ge5Ir4,0.1761590000000001
Cl2N2O4Pd1Rb2,1.65824
La1S2,0.632163
Ir2P2Sr1,0.403282
Na1Nb3O8,2.514502
Br1S1,0.394934
As3Ge3Rb1,0.640068
F2O11Si3Y4,5.042669
Ba1Li1Sb1,0.680167
F4S1,4.494342
Cl7K3Mn2,3.066712
O9Rb2Si3Ti1,3.0134160000000003
Cl4Cu1Rb2,1.034119
Cr2I1O4P1,1.717366
Au1C2K1N2S2,2.384269
Rh1Sb3,0.0
Ba1O1,2.045991
Bi1Br3,2.829356
In2O3,0.88434
O14Os3Sn15,1.532766
Cl3Mn1Na1,4.126522
F4H1P1,7.512609
Cu1Li2O7P2,1.769408
Na1P2S6Sb1,2.085161
Ag3As2K3,1.197415
B6C2Cs1H3I6N1,1.804103
Cd1Cl4Cu1H8O4,1.665345
F3Na1V1,1.353985
Br2Hg5O4,0.0
D3Mg1Rb1,2.562818
Hg1O3Te1,2.001355
O14P4Sr1V2,2.068997
C4Cd1Cl2H8N2,2.064942
Se3Sn1Tl2,0.888817
Cl6Ta1Te2,1.015622
As1Na1Zn1,0.7109800000000002
Lu1Nb1O6Sr2,3.047497
Ba1O3Sn1,0.32632
Ba1N1O2Ta1,0.296747
Bi2O4Sr1,2.52808
Mn1Mo1O6Te1,2.4013210000000003
Fe4O24V6Zn3,2.196489
Fe1La2O2Se2,1.942695
Cs6Ga1K3Sb4,0.629185
Cl2Hg3S2,1.941212
Br2Ge2S3,2.311383
Mn1O3Y1,0.260231
Ag2Hg2O12Te3,0.207128
Cu5O4Rb3,1.733914
O9P4,5.565196
Ge1Mg2Se4,1.339707
F12K4Mn3,1.48285
Bi2Cs3I9,2.358788
Ba1Fe2O4,3.294928
F6Mo1Na1Rb2,2.048354
Ga1O5Sc1Sr2,2.627375
Br2Cs1F1,1.724457
Sb2Se2Te1,0.539685
Mg1Na2O4Si1,3.9066610000000006
H4I3N1Pb1,2.731324
Sb3Sr2,0.071925
K2O6P1Sb1,2.545667
K1Sb2Se4,1.037816
Hg3Rb2Se4,1.079973
S3Sb1Tl3,1.445491
Ag1I3Tl2,2.302644
Ge3Na1P3,1.069183
Cr1Mn1O4,0.685288
Ca1Cr1F5,2.585587
D5Pt1Rb3,2.592454
Ca1Ge1O5Ti1,2.541891
C8K5N8Nb1,1.774038
Fe1O3Zr1,2.3980110000000003
F6Li2V1,1.989653
Li1Mo3Se3,0.0
Ge1Mg2O4,2.905274
Cr2Ni1O4,2.355906
Ca1Mo1O6Sr2,1.868691
Ag1As1Se1,0.0
Cd1O6Pt3,0.234348
O12Se4,2.417204
Cl3Mo1N1,1.55756
Cd1Ge1Li2S4,2.242679
La4Li1Ni1O8,1.426209
Ba4Bi3K1O1,0.762381
Au2Ba1F12,1.312852
Cs3Ge1Se3,1.471396
F3Ir1,1.175638
O6P1Sr1V1,2.443536
C2Hg1N2O2,3.610817
Ag1In5Se8,0.230802
K4Se2Sn1Te2,1.554474
La3Mn2O14Sb3,1.242495
Ba1La1Sb2Se6,0.615239
Ga1Ge2Na1O6,2.440582
Hg1O8P2Pd2,0.496936
Cs2In3,0.010232
Ba1Hg1O2,2.304069
Bi1S2Tl1,0.026395
K2Pt1S15,1.937469
P2Pd1,0.327811
Pb1S3Sn1,0.97115
H3Lu1,0.0
Lu1Te2Tl1,0.599993
Na1O4Pb1Rb3,1.518846
Cs2Te5,0.33069
Pd3Rb2S4,1.294241
Cr1Si2,0.385201
As4Ba3Zn2,0.0
As6Sn2Sr5,0.0673470000000002
F2Hg2,1.781128
Au1Lu1Sn1,0.0
F5K1Na1Nb1O1,4.2757000000000005
F6Li2Nb1,0.016797
Cs1I3Sn1,0.423813
B1Cl1Cu1H4O4,1.478966
Cu5H4O12V2,1.420362
Cs2Pt3Se4,1.317657
K2Mg1P2Se6,1.797369
Ba1.33O16Ru8,0.0
Ba3Mg1O9Ru2,0.06199
Co3Rb2S4,0.691098
Co1Mo1O6Sr2,0.7143549999999999
Li8O6Pb1,2.296796
Cl9P1Re1,0.926664
As1Ba1F1Zn1,0.455467
Cl9Cs1Mn4,4.018049
Hg2Mo1O4,1.617189
Ba2Bi2Mn2O1,0.640508
Ce2F4Se1,3.091127
Cd2O7Sb2,0.371192
Na5Sn3Tl1,0.027136
Hg1P1Se3,1.064609
As3Br1Cd2,0.732927
Mg1O1,4.537507
C1H5I3N2Sn1,0.598213
Bi1Mn2O5,0.27682
As4Na8Ti1,1.078919
Ba2Ga1S5Sb1,2.155598
Ag1K2Sb1,1.1726
Li1Rb2S4Ta1,2.708803
Al1H6La1,2.474832
As1Cl13Nb1P1,2.287872
Bi1Mn2O6P1,2.284489
B1Fe3O6,1.956664
Ba1N2Zr1,1.02513
Mo2O11Se2Sr1,2.363808
Cl6K2Te1,2.507368
Cd2O9Te3,2.100856
Cr1La1O1S2,1.1000439999999996
Li4N2Sr1,0.932189
Ge1In7Ir1O8,0.422346
Cs2Li1Mn1O4,1.792561
Ba2O5Re1,0.0
Cs1F4Mn1,1.966506
Ba1Pt2S3,1.0274489999999998
K1O7Sb1Zn4,1.63983
Cd1K6O4,1.533425
Bi1K3O4,1.135295
B1C3H12N1,6.226490999999999
Ag2K2Se4Sn1,0.796822
Cu1H6O8Se2,1.494099
C2Na1O2,2.463194
Bi3Fe1Mo2O12,2.345481
As1Ba1Cu1,0.0
Cr1H18I7N6,1.634942
As2Ca2Cu1H4O10,2.015163
H8N8Na1O12Rh1,2.576884
Ca2S4Sn1,2.2842840000000004
Hf1Pb1Se4Tl2,0.578566
Rb1Sb2Se4,1.009636
Cl1Na1,5.297766
Au1K1Na2O2,2.113748
Au1P1Se3Tl1,0.86996
Al2Cl8Pd1,1.574007
B1K1N2Na2,1.894524
O7Sb2Sr2,1.34186
H3K1Si1,2.547605
I3Sb1,2.127091
Cu1K1Na1O10Si4,2.192791
Bi1Cs1Nb2O7,2.415891
O9V2Zn4,2.805157
O7Ti4,0.0
As2Os1,0.687251
Bi3Cs1Se5,0.980854
O6Sr2Ta1Y1,3.452778
Cu2Na2S4Zr1,0.176324
C4Cl2O4Os1,2.32905
Ge2K2Se5,1.731343
Ge2Na2S5,2.411123
Ag1C1K1O3,2.252553
Li1N3Si2,5.156664
Bi12O20Pb1,1.515504
He2Ne1,15.365507
Na2O1,2.016242
La2Mo1O5,0.112504
Mo1O4Tl2,2.363924
Cu2Fe1Se4Sn1,0.056594
Ca1S4Sc2,1.265187
Bi1Ir1S1,0.723466
F14Ga3Na5,5.140926
Ge1Mn1O3,1.937988
Bi2S1Te2,0.288479
Br2N3S2V1,0.873089
Na1S2Sc1,1.650176
In1K3P2,0.796087
As3Li1O12Zr2,3.750986
Pb1Se3Tl4,0.036826
F12I4Sb2,0.558947
H1N2O9P1Pb2,3.344924
Na2Se3Te1,0.936547
Cs1Cu1O1,1.506855
F6K2Mn1Na1,1.516202
Ce1O7P2,2.063683
Ba6Cl2O12Pt1Ru2,0.682486
Cu1F6Ga1K1,2.531008
Bi1Cu3S3,1.028815
Cu2Rb1Se4Ta1,1.87156
F4H2Na1O2V1,3.321177
S4Sc2Zn1,0.632728
O21Tl2V8,1.267989
Cl3K2N3O5Os1,2.250861
Ba2Co1O4,1.280882
Mg1P1S3,2.797553
K6O5Pb2,2.187349
O8P4,4.56273
Cl9Cs5Nb2S4,1.713552
Ag3O4P1,0.167521
Nb2Se9,0.605428
Ba1S3Sn1,0.8530290000000003
Al1La3Mg1S7,2.428324
Cl1Li1,6.616023
Cd1F6Pd1,1.865972
As1H1O5Zn2,2.667483
Cr1K1S2,1.249992
P1S4Sr1Tl1,1.959832
Ag1Fe1O2,1.2230359999999996
Mn1Rb2Se2,2.185423
Au2O11Se4,1.612117
Cd1Na4P2,0.757078
K3O8V3,1.689342
S3Tl2,0.617985
Cs1Cu3S2,2.199285
Cl11N3P4,2.858784
As3K1Sn3,0.4769359999999998
Be2K2Na4O5,2.49563
Fe2O6Sr3,1.791636
Ba1Ge2O5,1.670813
Cl1N5S5,1.4191330000000002
Fe4Mn3O24V6,1.533489
Cr1S3Sb1,0.870007
Ag5Hg1O6Sb1,0.0
O6Sr2W1Zn1,2.993447
As2Ba1Co2O8,2.1025
Cd1P2Sn1,0.233836
Au1Na3S2,2.383072
Cr1O3Y1,2.547655
Li1O12Te2V3,2.01445
B3H3O14Zn8,3.191678
Be1In1La3S7,1.635174
Al2Ba1Te4,1.5065129999999995
Rb3S3Sb1,2.687345
Cl16Ge6,3.090492
O3Sb1Tl1,2.389706
La2Li2O10Ti3,1.93465
K2O3Sn1,2.097259
Ba2Cl1H3,0.0
As2Mo1O9Rb2,2.391698
Ag1H2O4V1,1.961019
Bi1Cl12Cs4Sb1,0.564033
Fe1Na3S3,1.654438
Cr1H1La1O5,2.52985
As2Rb2Si1,0.947142
C1Cl2Lu2,0.925342
N6Sr1,3.661743
Cl9Ta1Te1,2.498107
As1S3Tl3,1.123897
C,3.011296
Fe2Na2O1Se2,1.876228
As1Mg1Na1,0.9740000000000002
C4K2N4Pd1S4,1.626205
Bi1Cu1S2,0.7447889999999999
Mo1Rb2Se4,0.976388
F6Li2Pd1,1.974883
I4O1Te9Ti4,0.379507
Cs4O4Pb1,1.6567580000000002
Cl4Cs2Cu1,0.99778
Nb1O2,0.222155
Ba1Cu1F7Fe1,2.387742
Ba1Co1Lu2O5,1.789536
P2Zn1,1.387286
Se3Tl2,0.641058
Ge2In1Na1O6,2.176598
Cl16Hg3Tl10,2.508772
Ca1F4Pd1,1.057064
O6Rb1Sc1Se2,4.073376
As2Cd1K4,0.683169
Ba1Lu2Ni1O5,2.234953
Cr1Fe1O3,1.828414
Al1K1Sb4,0.379631
Pd3Rb2Se4,0.916197
Cu1F6H8O4Zr1,2.67397
Fe1Nb1Sb1,0.565351
K1Lu1S2,2.315788
O6Rh1Sr3Y1,2.298041
Se3Si1Tl2,1.530939
Cu5Lu3Se8Tl2,1.226875
Fe1Li1P1,0.123664
D4Li3Rh1,0.402637
Li1Mn1O4,1.458604
F12Mn3Na1Rb2,1.835516
Ca4Mn2O7,2.18122
Au3Lu3Sb4,0.5628839999999995
Ag1Te2Tl3,0.432429
Ca3O1Pb1,0.088268
F6Pd1Zr1,1.0054
C2Cs2Pd1,1.686518
Cs3Sb1Se4,1.433715
Hf1I4,3.204417
Cl1D1,5.912271
Mn3Nb6O11,0.241582
Bi1Na1O6Sr3,1.750252
I1Nb1O2,0.914204
Cd1Sn1Te4Tl2,0.115481
Ag1P2S6Sc1,1.971702
B3Ca4Li1N6,2.209524
B2Ba1Cu1O5,1.653041
Ge2In1Li1Sr2,0.0
As1Rb3Se16,0.881647
F6I2O3,2.314871
Cl9Cs3W2,1.3402380000000005
Al2Hg1Se4,0.363297
Cd1Cu1O6Se2,1.832829
Cu1H1I1O4,1.879281
Ba1S5Sn2,1.5213929999999998
H4I1N1O4,2.409186
Cu1Ni2O8P2,1.674638
Cl1Re3Se4,1.190505
Br2Cu2O6Sr2Te1,1.685953
Br1Cu1,0.96334
Ba1Ga2P2,1.2715850000000004
C1K2Mn3O11V2,2.553524
Bi1Cl5Hg4S2,2.296002
F1La1Se1,1.742921
Cd1O6Pt1Sr3,2.038567
Al2S4Zn1,2.467956
Al1Na3P2,1.471372
K1Mo1O6P1,2.484234
C4Cl7Ga2O4Rh1,2.000084
Bi12Ge1O20,2.354007
Rb1S2Sb1,1.908086
K1O4Ru1,0.0
Ba1Rb1Se4V1,1.112711
Fe1K3O4,0.344358
Ag1S3Ta1,0.0
C1Cd1N2,2.305662
Cs2O1S5V1,1.603996
Br4Li2Mn1,3.779299
Ca1Cu3Ge4O12,1.657368
Ca3Co1O6Sc1,0.835649
Cr1F6Li2,1.387803
Cu2Ge1O4,0.990732
Cu1N3,1.904363
Bi1C3H6N3S6,2.332495
N5P3,2.665406
Li1Se2Y1,1.445677
Al1As3Ca3,0.7083599999999999
Ba5In2Sb6,0.0
Cu3F7Na1,2.237606
F6K2Na1Ni1,0.0
Bi7Cs3Se12,0.688163
Ag1As1Ca1,0.0
Cd1K2Se4Sn1,1.637882
Na1O2V1,1.584646
Cs2F6Nb1,0.235451
Co1F1H4Na1O6S1,3.202057
F11Kr3Sb1,1.288346
Li7N4P1,3.561336
Bi1Rb3Se3,2.105065
Ba1La2O10Ti3,1.927341
Os1Se2,0.0
Bi1Br1Cd1S2,1.711179
As2Cu1O8Zn2,1.632562
Ge2K6O7,2.917631
As2Mn1S5Tl2,1.702671
Ba2F2Mn2O1Se2,2.084345
Cl2Cr1O2,2.099675
Mn3O10Se3,0.236311
P1S3Zn1,2.252381
Ni3Se8Ta2,0.329939
O1Rb2,1.279887
Cl1F1I1O1,2.027607
O3V1Y1,1.64674
C2Cl1H6O3V1,3.113631
As1Cl3O1,2.410055
Br2Cd1,2.883431
Ba1D1Ga1Sn1,0.096644
Br3N3S4,1.8006540000000002
Cs2Se4Si1,1.923915
As2Rh1,0.249452
H2Mg1,3.746586
N6O8S7,2.180321
Na1S1,1.209503
Lu2S4Zn1,2.353745
Cs6Ga1Sb3,0.4524840000000001
Br1Fe1O3Sr2,0.713907
Mn1Na6S4,1.991403
Bi1Ca2Na3O6,1.583677
Ba1Cu1O6Si2,1.99262
Al1Na1Se2,2.210847
Cr2Hg1O7,1.943145
I8Nb3,0.077509
Ag2La2O10Ti3,1.713287
O5P1Sn1V1,0.856844
K4N6O12Ru1,2.317173
Cd3Na2O10Si3,2.476459
Hg2O4S1,1.951209
O12P3Rb1Ti2,2.460872
C4F10Ge1H2,6.320397
Ag1Cr1P2S6,1.000199
Li4S4Sn1,2.313356
Cu1K2Se4V1,1.289873
B2Ba4N4O1,2.815286
Cd1Cr2H14N4O8,2.856382
K2Mo1O1S3,1.544223
Cd1In2O4,1.021339
Li1Ni1O2,0.019022
F6I5Sb1,0.894697
B1O3Tl3,1.263654
Cu1F1S1Sr1,1.971405
O2Pt1,0.0
Cr1Ni1O4,2.245148
Cl6K2Sn1,2.414025
Cd1N3O6Tl1,2.102921
Ba2Sb3,0.152212
Al1H1O5S1,5.683252
S3Y2,0.650765
Li1S2Y1,1.864342
Mn3O10Sr4,1.214524
C2Co1N7Sr6,1.518805
Fe1La4S7,0.0286299999999997
I1O6Pb1Rb1,1.398529
I2O1Ta1,0.890843
Fe4Mg3O24V6,2.234498
Ge1Na2S3,2.422854
Co1O3Sr1,0.143403
Cs2O3Sn2,2.537252
Ag2O7P2Pb1,2.361495
Ba2Bi2O6,0.0
Hf1Pb1S3,1.353522
Na6Se7Si2,2.17131
Cd1Na1O4P1,2.998348
Cd1K1N3O6,2.269912
Cu1Li2O8W2,1.366516
Bi1I1S1,1.835079
Cl6Hf1Hg3Se2,2.544654
Cu3K3Se8Ta2,2.0134
Cs3D5Mg1,2.474546
F6Na1Rh1Tl2,1.909325
O4Sn3,0.0
Cd2O7Ta2,2.020169
H1Mn1O10P3Rb1,0.747069
H6I1Li1O7,0.258545
H2O6S1Ti1,2.318652
F1La3N4Si1,2.047942
As4Cu3K2O12,1.315063
Mn5O8,0.434736
B1Ba1Bi1S4,1.914521
O4Rb4Sn1,2.090259
O2Rb1Sb1,2.227026
K1La1O3Pd1,0.399141
Na1O12Sb3Sr4,2.082253
As1La1O1Zn1,0.717893
Bi1Cl1F8,2.069825
Br1Mo1S1,0.841488
Nb2Si1Te4,0.21019
Cu2Hg1Se4Sn1,0.0
As1H2In1O5,1.997647
Sb2Te3,0.17225
Al1I3,3.179553
Ag1Lu1Se2,1.2108659999999998
B8S16,2.55024
Ba2Ge1P2,0.559358
C4Mn1N6,3.633463
F6Fe2Rb1,1.183387
As1Na1O5V1,1.5328
Al1Se2Tl1,0.532521
K3Li1Si4,1.511797
Se2Sn1,0.649377
Ba2Cu1I1O2,2.614297
Ag1Hg2O4P1,1.200399
Cs3F7Ti1,2.734758
H10O18S2Zn7,3.902151
O4Sb1Ta1,2.878254
Nb1S3,0.276452
Cr4Cu3O24P6,0.816155
As1La1O3,2.704954
B1Be2F2O3Rb1,5.913578
Cr1P1Se3,1.105565
Cu1F6Sn1,2.141826
N2S4,0.080025
F6O4Pb1Zr3,2.89387
Fe1Mo2O8Rb1,2.155969
O4Pd1S1,1.171587
Br5P1,1.712109
Ba1O2S1,1.3580910000000004
Br1S1Sb1,1.727892
Ca1Hf1S3,1.486395
O7Si2Tl6,1.93795
Pt2Te3Tl1,0.0
Ga4Se8,0.413949
H4I3N1O9,2.195369
Cs1Cu1Se4,1.148556
Ca1Cu1F4,2.581542
Mg3O14P2Pb3Te1,3.481643
Ir1P3,0.155703
H4I3N1,1.573736
Ba2Si1Te4,1.1005859999999998
Ba2Fe3H1O22P6,2.404527
Na6S4Zn1,2.375948
Ge2Rb2S5,2.282802
Cs3P1Se7Sn1,1.425652
Al1Cs3Te3,2.1589849999999995
B1C4Cr1F5H6N2,3.2827070000000003
H2O4Sr1Te1,3.895635
Br1H2Li1O5,3.871937
Ba1S1,2.145482
La2Mn1O6V1,1.112683
Br3Cd1Tl1,2.774199
Ba1O9V4,1.41664
Rb3S4V1,1.962832
F4Pd1Sr1,1.24188
K1Na2Sb1,0.669578
Ba2Sn1,0.10789
Ni1S1,0.637571
F3Sb1,4.437379
Al1Bi1Cl4S1,2.872255
F2Ge1,4.013486
As1H1O4Pb1,2.962896
Ca2D6Os1,2.734606
Cr3Li1O8,0.372789
Li1Nb1O6W1,2.308416
Ba3S7Zr2,0.4878329999999997
Na3P11,1.750059
F3K3O4Ti1,2.387386
O1S2Y2,2.54845
Ag3Cs1S2,0.452824
Ba2Ga1Se5Y1,1.628973
Cu1K2N6O12Sr1,0.847297
Rb1Sn1,0.689969
Au1F5,0.867788
H8N10Zn1,4.242458999999999
I3Rb1Sn1,2.400668
Cl6H5O2Sb1,1.87319
Ba1Mn3O12P3,0.342188
Mn2P12W1,0.02759
As2F12I4,0.541491
I1O3Tl1,2.551266
Au1N12Rb1,1.576077
I6S1Sn4,1.290564
Ag9Ge2I1O8,0.0
Br4Cs2I2Pd1,0.171213
Ir1La3O7,0.0
Ba1Bi1Cu1,0.0
O9Te2V2,2.335862
Na2O4S2,2.311255
Bi3In5S12,1.315381
As6Cs4,0.418106
H4N1O8V3,2.05153
Cu4K2Se9Y4,1.004145
O3Pd1Se1,1.006276
K2O2Pd1,1.445556
Fe1H8O12Re2,1.391223
As1K3Nb2Se11,1.126245
C1F4,9.123469
Cu1Na2O12P4,2.184641
Cu1Ga1S2,1.077408
Cu3La3Sb4,0.2158240000000013
Al1Cs1F4H4O2,6.403445
Cu1La4Li1O8,0.967675
As3H2Na1O9,2.628273
Rh1Se2,0.0
La2O2S2,1.484552
Ca1K2N4O8,2.381353
Hg7O10P2,1.524025
C1Cu2H4O5,1.979687
Cl4H2N1O1Re1,1.201798
C4N4Pt1Rb2,2.390972
Ga2Se2Te1,1.663021
Sb2Te2,0.0
Br1Cl14P3,1.527734
Br4Fe3O4Sb2,2.227242
K3Lu1O8V2,3.407889
Nb3O10Rb1Sr2,1.424272
Cu1K2Sb1,1.241711
H1O5Pb1V1Zn1,2.931815
Cd1Cr1F6,1.517747
Na3O4Ru1,0.545719
Ga1P1,1.542517
Na1P5,1.265342
Br1In5Se5,0.687334
Li2Mo3O8Sn1,0.9425849999999992
Fe1Na3Se3,1.28759
Cs4Ir1O4,0.302369
As2O4Pb1,2.751073
Cl6N1S2Sb1,1.4646
Ba2S3Zn1,2.080206
Bi2Cs1Cu1S4,0.596343
Cs2S2Te1,1.163856
Ba2H1O22P6V3,1.820886
Ga3Ir1,0.032617
Mg1O6Sr2Te1,2.394312
K2Ni1P2,1.412292
Ag1O2Rh1,0.584586
As2Cu3H2O10Pb1,1.374054
Ba2Bi1In1Se5,0.993446
H8O16P4Rb2Zn1,5.25464
Cu1O12P2Rb2V2,1.653473
Au4S3Tl2,1.073826
Ba4Ce1Mn3O12,1.863955
Al3C3Sc1,0.035337
As3Cu4Na1O12,1.651361
Cl1Hg3I1S2,1.297508
Ge1Se4Sr2,1.708256
Cu1H1O5S1Tl1,1.692968
Ba1Fe4O8Sr1,1.486172
O4Pb2Sn1,2.060232
Br1La2S5Sb1,1.474544
Ca2I1N1,2.330172
Ge3Ru2,0.304372
As2Ge1Te4,0.335461
Be2Cl6Te7,1.279508
Ge1Na3Te3,1.175334
Br1H4N1O4,3.031429
Ag2Ge1K2S4,1.616284
Br1N1Zr1,1.5209909999999995
Bi1Br1Se1,1.547492
Mg1O2,3.739039
Bi5Cl12Ga3,1.803615
D4Ge1,4.353175
Cu1Hf1S3Tl1,1.002352
Ba3O4P2Se4,1.250074
C2Na2,3.353334
Mn3Rb2S4,1.8398
F6Pb1Pt1,2.001286
Cl2Co3O10Se4,2.406821
B1Be2Cs1F2O3,5.98345
Hg1K2O2,2.129655
Bi3Cl10Te2,1.305778
Ge1Te4Zr1,0.380707
La2O2Te1,2.074733
In1K2Na1Sb2,0.570053
Ir1Na4O4,0.428365
F1N3O2S4,2.091986
Ag4P2S7,1.635026
Fe1I3Tl1,2.032842
Au1F6K1,2.106869
Cd2K2O3,0.665825
Ag2O3Si1,0.871489
Cu1Na1S3Zr1,0.726194
Li4N6Si2Sr3,2.09969
Li1O3Ta1,2.450136
Cu1In1O8W2,0.988731
Bi2Cu1K1S4,0.903043
Ag1As3H2O9,0.694418
Ba2O1Te1,1.736851
Ba1Bi1I1O2,2.930198
Al3Mo1,0.0
I1O5Rb3,1.870435
Br2Se2,1.336024
Au2O10Se3,1.106781
Mg1O3V1,2.420696
Bi2Ge3O9,2.804077
Cd3Rb2S4,1.76803
Bi1Cu1Pb1S3,0.874589
Ag5I1O6,0.058596
Cu1K1Se1,0.462174
Cl4Os1Sc4,0.645766
Mn1O2,1.395717
Cl3I1N1V1,1.520556
B1H4Na1O4,5.227104000000001
Cd1O14P4V2,1.7609190000000003
Ag2Bi2Cl2S3,1.624135
Cr1F4Na2,2.819782
Cl7Cs1Ti2,0.093388
Cs2Cu2Sb2Se5,1.062116
Ca3Li1O6Os1,0.171988
H6Os1Sr2,2.460115
Br1Cd2P3,1.059271
Au2F19Sb3Xe2,0.856352
O9Ti3V2,1.2549799999999998
Ge1O6Sr1Te1,2.939286
Al1La3Ni1S7,2.055486
Cl8Nb3,0.116018
O6Sb1Sc1Sr2,3.4881619999999995
Cs1F5Ni1Pd1,0.732977
Al2C2Mg1,1.742829
P3S9Zn2,1.815078
Li5O5Sb1,2.947413
Ca2Cu1Fe1O3S1,0.486365
Li1S2Sc1,1.464536
C1H3P1S3,1.914696
O3Te1,1.153393
Cs2F6O18Pt1S6,2.323397
Bi4O7,0.89937
K3Na2P3Sn1,0.994871
Cu2Hf1Te3,0.232147
I4Mn3O4Sb2,2.161914
Cl3Cs1Sn1,0.903644
Cl2Cu3O6Se2,0.686362
Ba3O6Sb2,2.909448
Al2Ru1,0.0
Mg1Sc2Se4,1.089393
C4I2K2N4Pt1,1.335575
Hg6O8P2,2.333348
K2Se2,0.561985
Cl3Ir1,1.975251
Br4Tc1,0.929297
Cd1P2,1.469212
Cs2O12Te1W3,2.6806650000000003
Fe1Li2O4Si1,2.95115
O1Pt1,0.0
F6Ga1Li1Pd1,0.941262
Cl2Pd1,1.356414
Be1Cr1La3S7,1.160348
I3Nb1Se1,0.608571
Bi1Cu1La2S5,1.233756
Cs2F6Tc1,1.868594
Al1Ca3Sb3,0.2903539999999998
Al1Cd1Cl4,2.642832
Cu2Hg1S4Sn1,0.022976
K4O4Sn1,2.266501
Li3P1,0.712243
Li3Na5S8Ti2,2.213734
K1La1Te2,1.688163
As1Cl3,3.761162
K6Mn1Te4,1.672023
Ni1O11P4,4.604113
F1O3Sc1Se1,3.627858
Fe1O10P2Ti2,1.762075
Al2Ca3N4,2.5455999999999994
In2Mn1Ni1O6,1.754594
Ba4Nb2O9,3.512993
Hg1I2O6,2.698227
Ag2O6Te2,1.223917
Ga1Te1,1.234371
Cl5K2N1O1Ru1,1.820439
Ag2S3Si1,1.317879
H6Ru1Sr2,2.259029
Ba5O10Ru2,0.431998
K1P1Pd1S4,1.505823
B4Cl4,3.109481
Ba1Mg2Sb2,0.841799
Cd1Ge2Na2S6,2.170035
As2Ba2Se5,0.9123329999999998
C1H4In1O7Se1,3.5781110000000003
P2Ru1,0.504847
K1P1Se6,1.779735
Ge2Mn1Na1O6,0.875222
Ag2O3S1,2.211667
Cl1Cr1K1O3,2.769353
Ge1Na2O6Te1,2.674874
Au1Cl3,1.318796
H4K1O13P2V2,0.819328
Cu1Fe1O5P1,1.613343
Cd1O6V2,2.241491
N4S4,2.14463
I4P2,1.803061
Br12Co1Sc7,0.1680600000000001
Ca1O3Ti1,1.739137
Ba2In1Se5Y1,1.076875
As1Cl13P1Sb1,1.93155
Cu2O2Sr1,2.10234
O7Sn2Sr3,2.139301
Ca4O6Pd1,1.882897
Al1F6K2Na1,6.907957
Bi4Te3,0.0
D3N1,4.258863
Cu2Ge1S3,0.0
Ga5Na1O12Ti2,2.579441
Co3H16O16P2,1.347126
Ba1Ca1Fe4O8,3.231573
Ag2O4Se1,0.159935
Mo3O12Rb2Se1,2.37066
Fe3O12P3Sr1,0.988802
Cl7Nb3,0.939869
Ag1Ga1P2Se6,0.548871
Ba1C2Mg1O4,0.892632
C2Fe1H6N2O4,2.232036
La2O2Se1,2.477407
Ag3I1S1,0.636645
O8P2Ta1Tl1,3.157989
Ca2Cd2K1Sb3,0.066141
Cl4Os1S3Se1,1.429847
Cd1Cl1O15Rb4V5,2.344128
C5Ir4,0.429066
Cs2O12Sr1V4,2.623311
As2Ga1Li1O7,2.501416
Ga1S1,1.524493
Rb2Se4W1,1.306399
As1K1Mg1,1.113006
Cl1N1O6,1.445439
Ag1C2O2,1.20222
Be1Na1Sb1,0.897745
In1Li1Se2,1.57903
Se1Sn1,0.192838
O7Sr1V3,2.198487
K2S7Sb4,1.374758
Sb2Se1Te2,0.09943
As1Cs1,0.607366
Bi1Br1O1,2.197014
Cl3Mo1,1.079099
Cl1I1,0.140116
Ni1O6Pt1Sr3,2.558197
Mn3O4Rb2,1.20858
Cd1Ge1Te4Tl2,0.093158
In6O12W1,1.962527
Ag3O4Sb1,0.0
Ag3C6Cd1N6Rb1,2.727376
N7Si4Sr1Y1,2.806203
Ag1As1S1,0.0
Cl5Co1Cs3,2.908057
Br2C6Ca1H24O6,5.216775
Bi2Cd1O4,2.725961
Ge2In1K1O6,2.12495
Ca2Mn1O6Sb1,0.686328
Fe2Rb1Te3,0.4379400000000002
B1Co1Fe1O4,1.166901
I1N1Sr2,1.83708
I2Zr1,0.290093
Ge2H2Na2O8Sn1,2.490524
Ge1I2,1.931618
Cl18Cs2Pb1Ta6,1.478028
O12W1Y6,2.928595
F3Mn1Rb1,4.384707
K2Se3,0.592572
F6Mn1Na3,1.629082
Pd1S1,0.0
Cs0.33Mo1O3,0.791584
K3Na1O8Ru2,0.586676
F8K2Re1,1.11601
Bi1I1In2Se4,1.451999
Fe2O5P1,1.613543
Cs1I4In1,2.047913
Bi2Cd1Cs2S5,1.746749
Ge2K2O6Zn1,2.995759
Cr1In1O3,1.672535
K3P1,0.180794
Ag5S4Sb1,0.665455
Ag1Hg3O6Sb1,0.673361
Nb2P1Rb1Se10,0.831911
O4Pb2Pt1,0.0
Pt3Rb2S4,1.435013
Ag1P1Rb2S4,2.181523
Ba2Ga1Sb1Te5,1.008105
C2F6O6S2Te3,1.992166
As1N9,2.782258
F10Hg3Nb2O4S1,2.344105
K1Te2Y1,1.317609
K8Sb4Sn1,0.278963
Cs1O8S2V1,2.089959
Bi1Cd1Cl1S2,1.906607
Ga1Na3P4Sr3,0.75403
